,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,Username,Email,Name,Gender,Age
1995,KTR,2017-09-20,2018-06-02,255,Wednesday,KTR_20170920_20180602_35-40_M_USD,USD,12969,4236,499998,3.061614730878187,38.55331945408281,118.03541076487252,35-40,M,christopher58,austinallison@weeks-lewis.net,Grant Flores,M,42
1996,GRZ,2018-05-26,2020-05-10,715,Saturday,GRZ_20180526_20200510_35-50_M_EUR,EUR,771789,146794,499998,5.2576331457689,0.6478428689706642,3.406120141150183,35-50,M,christopher58,austinallison@weeks-lewis.net,Grant Flores,M,42
1997,AKX,2018-12-19,2020-11-24,706,Wednesday,AKX_20181219_20201124_20-25_F_EUR,EUR,797156,506192,500001,1.5748095584284225,0.6272310564055217,0.9877694629705724,20-25,F,christopher58,austinallison@weeks-lewis.net,Grant Flores,M,42
1998,AKX,2018-10-04,2019-03-02,149,Thursday,AKX_20181004_20190302_20-25_F_USD,USD,156699,34924,499999,4.486857175581262,3.1908244468694758,14.316773565456419,20-25,F,rodriguezdavid,lloydjennifer@gonzalez-buckley.com,Anthony Lyons,M,26
1999,GRZ,2018-04-24,2019-05-09,380,Tuesday,GRZ_20180424_20190509_25-45_M_GBP,GBP,162334,106394,500000,1.525781529033592,3.0800694863676124,4.699513130439686,25-45,M,rodriguezdavid,lloydjennifer@gonzalez-buckley.com,Anthony Lyons,M,26
2000,BYU,2017-08-16,2019-06-28,681,Wednesday,BYU_20170816_20190628_35-55_B_GBP,GBP,417058,347213,499999,1.2011589427815204,1.1988716197747076,1.4400353673393564,35-55,B,rodriguezdavid,lloydjennifer@gonzalez-buckley.com,Anthony Lyons,M,26
2001,BYU,2018-08-04,2020-08-01,728,Saturday,BYU_20180804_20200801_20-25_F_USD,USD,550388,536037,499999,1.026772405636178,0.9084482219815839,0.9327695662799397,20-25,F,rodriguezdavid,lloydjennifer@gonzalez-buckley.com,Anthony Lyons,M,26
2002,KTR,2017-08-13,2019-05-26,651,Sunday,KTR_20170813_20190526_25-30_B_EUR,EUR,438747,136922,500002,3.204357225281547,1.139613490234691,3.651728721461854,25-30,B,rodriguezdavid,lloydjennifer@gonzalez-buckley.com,Anthony Lyons,M,26
2003,AKX,2017-09-20,2018-10-01,376,Wednesday,AKX_20170920_20181001_35-40_F_GBP,GBP,267111,89739,499998,2.9765319426336374,1.8718734907959613,5.571691237923311,35-40,F,rodriguezdavid,lloydjennifer@gonzalez-buckley.com,Anthony Lyons,M,26
2004,BYU,2018-08-30,2018-12-03,95,Thursday,BYU_20180830_20181203_20-45_M_GBP,GBP,415252,250328,500002,1.6588316129238438,1.2040929363374528,1.9973874276948644,20-45,M,rodriguezdavid,lloydjennifer@gonzalez-buckley.com,Anthony Lyons,M,26
2005,BYU,2018-09-22,2019-10-23,396,Saturday,BYU_20180922_20191023_35-50_F_USD,USD,316756,68692,500000,4.61125021836604,1.5785020646807006,7.2788679904501254,35-50,F,rodriguezdavid,lloydjennifer@gonzalez-buckley.com,Anthony Lyons,M,26
2006,AKX,2017-07-10,2019-04-17,646,Monday,AKX_20170710_20190417_20-30_B_USD,USD,254268,54136,499999,4.696837594207182,1.9664251891704816,9.235979754691886,20-30,B,bbradley,sarahking@gmail.com,Mary Wilson,F,57
2007,BYU,2019-04-30,2020-08-05,463,Tuesday,BYU_20190430_20200805_30-50_M_EUR,EUR,500533,164865,499996,3.0360173475267644,0.9989271436648532,3.032760137081855,30-50,M,bbradley,sarahking@gmail.com,Mary Wilson,F,57
2008,KTR,2018-11-11,2018-12-11,30,Sunday,KTR_20181111_20181211_25-30_F_USD,USD,311465,102541,499998,3.037467939653407,1.6053103880050728,4.87607883675798,25-30,F,bbradley,sarahking@gmail.com,Mary Wilson,F,57
2009,GRZ,2018-12-12,2019-08-21,252,Wednesday,GRZ_20181212_20190821_35-45_B_GBP,GBP,234748,130327,499998,1.8012230773362388,2.1299350793190994,3.836488218097555,35-45,B,bbradley,sarahking@gmail.com,Mary Wilson,F,57
2010,BYU,2017-08-27,2018-09-17,386,Sunday,BYU_20170827_20180917_40-45_M_USD,USD,462497,340529,500000,1.3581721380557896,1.0810880935443905,1.4683037274358424,40-45,M,bbradley,sarahking@gmail.com,Mary Wilson,F,57
2011,GRZ,2017-11-04,2018-07-11,249,Saturday,GRZ_20171104_20180711_35-45_M_EUR,EUR,65128,35608,499999,1.8290271849022692,7.6771741800761575,14.04176027858908,35-45,M,emarshall,robert89@bishop-mcintosh.com,Kelly Howe,F,38
2012,KTR,2018-05-04,2019-10-27,541,Friday,KTR_20180504_20191027_20-25_M_EUR,EUR,146997,34692,500000,4.237201660325147,3.40142996115567,14.412544678888505,20-25,M,emarshall,robert89@bishop-mcintosh.com,Kelly Howe,F,38
2013,AKX,2018-12-08,2020-07-28,598,Saturday,AKX_20181208_20200728_35-40_F_EUR,EUR,217812,45032,499997,4.836827145141233,2.2955438635153254,11.103148871913307,35-40,F,emarshall,robert89@bishop-mcintosh.com,Kelly Howe,F,38
2014,BYU,2017-08-13,2019-05-03,628,Sunday,BYU_20170813_20190503_20-25_F_EUR,EUR,586186,201387,500002,2.910743990426393,0.8529749942850904,2.4827918385993137,20-25,F,randallmiller,amorgan@yahoo.com,Rebekah Wright,F,83
2015,GRZ,2019-03-23,2021-02-16,696,Saturday,GRZ_20190323_20210216_35-50_B_USD,USD,823464,168190,499999,4.8960342469825795,0.6071898710811887,2.9728224032344372,35-50,B,randallmiller,amorgan@yahoo.com,Rebekah Wright,F,83
2016,BYU,2017-12-09,2019-08-06,605,Saturday,BYU_20171209_20190806_25-50_M_EUR,EUR,656420,469965,499998,1.3967423105975978,0.7617043965753634,1.063904758865022,25-50,M,randallmiller,amorgan@yahoo.com,Rebekah Wright,F,83
2017,BYU,2018-09-14,2018-12-06,83,Friday,BYU_20180914_20181206_45-60_B_EUR,EUR,777842,277665,499997,2.801368555633587,0.6428002087827606,1.8007202924387302,45-60,B,randallmiller,amorgan@yahoo.com,Rebekah Wright,F,83
2018,GRZ,2018-10-28,2018-10-30,2,Sunday,GRZ_20181028_20181030_35-55_M_USD,USD,717321,562119,499998,1.2761016795376068,0.6970352185423262,0.8894878130787254,35-55,M,randallmiller,amorgan@yahoo.com,Rebekah Wright,F,83
2019,GRZ,2018-07-10,2018-08-05,26,Tuesday,GRZ_20180710_20180805_35-40_B_USD,USD,608080,588964,499999,1.032456992277966,0.8222585843967899,0.8489466249210478,35-40,B,amandadeleon,xdavis@hotmail.com,Amy Barnett,F,64
2020,AKX,2017-08-15,2019-04-24,617,Tuesday,AKX_20170815_20190424_30-50_M_EUR,EUR,236064,202592,499998,1.1652187648080872,2.1180612037413584,2.468004659611436,30-50,M,amandadeleon,xdavis@hotmail.com,Amy Barnett,F,64
2021,GRZ,2018-03-22,2018-06-09,79,Thursday,GRZ_20180322_20180609_35-55_M_USD,USD,663457,64853,500000,10.230166684656067,0.7536283436605538,7.709743573928731,35-55,M,amandadeleon,xdavis@hotmail.com,Amy Barnett,F,64
2022,BYU,2018-07-20,2019-07-25,370,Friday,BYU_20180720_20190725_35-45_B_GBP,GBP,751355,203959,500000,3.683853127344221,0.6654643943275815,2.451473090179889,35-45,B,amandadeleon,xdavis@hotmail.com,Amy Barnett,F,64
2023,GRZ,2018-04-13,2018-08-09,118,Friday,GRZ_20180413_20180809_30-50_M_EUR,EUR,73895,26947,499997,2.74223475711582,6.7663170715204,18.55482985118937,30-50,M,amandadeleon,xdavis@hotmail.com,Amy Barnett,F,64
2024,BYU,2017-07-17,2018-02-08,206,Monday,BYU_20170717_20180208_20-45_B_USD,USD,570171,242792,500001,2.3483928630267883,0.8769316573449017,2.0593800454710203,20-45,B,amandadeleon,xdavis@hotmail.com,Amy Barnett,F,64
2025,AKX,2019-04-11,2019-06-01,51,Thursday,AKX_20190411_20190601_40-45_B_USD,USD,361950,177763,500003,2.03613800397158,1.3814145600221026,2.8127506849006823,40-45,B,amandadeleon,xdavis@hotmail.com,Amy Barnett,F,64
2026,BYU,2018-10-24,2019-08-26,306,Wednesday,BYU_20181024_20190826_20-25_F_EUR,EUR,760053,758756,499995,1.0017093769274972,0.6578422820513833,0.658966782470254,20-25,F,amandadeleon,xdavis@hotmail.com,Amy Barnett,F,64
2027,GRZ,2018-02-23,2018-05-06,72,Friday,GRZ_20180223_20180506_30-35_M_EUR,EUR,890383,92785,500000,9.596195505739074,0.5615560943998257,5.388802069299994,30-35,M,williefrye,kayla46@yahoo.com,Christopher Hudson,M,28
2028,AKX,2018-09-25,2019-03-29,185,Tuesday,AKX_20180925_20190329_45-55_M_GBP,GBP,139366,110589,500000,1.2602157538272343,3.5876756167214383,4.521245331814195,45-55,M,williefrye,kayla46@yahoo.com,Christopher Hudson,M,28
2029,BYU,2018-06-09,2019-12-19,558,Saturday,BYU_20180609_20191219_35-40_F_EUR,EUR,467771,377603,500001,1.2387904757112629,1.0689012358611372,1.3241446704607749,35-40,F,williefrye,kayla46@yahoo.com,Christopher Hudson,M,28
2030,BYU,2019-04-16,2020-12-01,595,Tuesday,BYU_20190416_20201201_40-60_M_GBP,GBP,457003,114471,499999,3.992303727581658,1.0940825333750543,4.367909776275214,40-60,M,williefrye,kayla46@yahoo.com,Christopher Hudson,M,28
2031,GRZ,2018-11-08,2019-06-18,222,Thursday,GRZ_20181108_20190618_40-50_F_USD,USD,948283,445369,499997,2.129207466168503,0.5272655947644321,1.1226578410262051,40-50,F,maria77,leslielong@thompson.com,Mario Strickland,M,60
2032,BYU,2017-06-26,2018-01-16,204,Monday,BYU_20170626_20180116_20-30_F_EUR,EUR,203258,94924,500003,2.141270911466015,2.4599425360871403,5.267403396401331,20-30,F,maria77,leslielong@thompson.com,Mario Strickland,M,60
2033,BYU,2017-10-07,2019-07-25,656,Saturday,BYU_20171007_20190725_45-65_B_USD,USD,605808,221872,500000,2.730439172135285,0.8253440033806091,2.2535515973173723,45-65,B,maria77,leslielong@thompson.com,Mario Strickland,M,60
2034,KTR,2017-10-14,2018-09-09,330,Saturday,KTR_20171014_20180909_20-35_B_GBP,GBP,880189,367165,500002,2.3972573638554873,0.5680620866654775,1.36179102038593,20-35,B,maria77,leslielong@thompson.com,Mario Strickland,M,60
2035,GRZ,2018-02-18,2019-02-15,362,Sunday,GRZ_20180218_20190215_25-50_F_GBP,GBP,797415,644262,499996,1.2377185058252698,0.6270210618059605,0.7760755717394476,25-50,F,mramirez,ssmith@powell-haley.com,Amanda Horne,F,30
2036,KTR,2018-12-02,2020-05-30,545,Sunday,KTR_20181202_20200530_30-50_M_EUR,EUR,149780,43601,499998,3.4352423109561707,3.33821605020697,11.467581018783973,30-50,M,mramirez,ssmith@powell-haley.com,Amanda Horne,F,30
2037,KTR,2019-01-15,2019-04-22,97,Tuesday,KTR_20190115_20190422_30-35_B_GBP,GBP,448765,74039,499999,6.061197477005362,1.114166657381926,6.753184132686827,30-35,B,mramirez,ssmith@powell-haley.com,Amanda Horne,F,30
2038,BYU,2018-05-30,2018-06-27,28,Wednesday,BYU_20180530_20180627_30-45_B_EUR,EUR,993234,371929,500000,2.670493561943274,0.5034060453025169,1.3443426030236953,30-45,B,mramirez,ssmith@powell-haley.com,Amanda Horne,F,30
2039,KTR,2018-06-29,2019-09-10,438,Friday,KTR_20180629_20190910_25-40_M_USD,USD,576530,318011,500001,1.8129247101515356,0.8672592926647356,1.5722758017804415,25-40,M,mramirez,ssmith@powell-haley.com,Amanda Horne,F,30
2040,GRZ,2018-02-23,2019-05-14,445,Friday,GRZ_20180223_20190514_20-35_B_USD,USD,706216,551281,499998,1.2810454196680097,0.707995853959695,0.9069748458590083,20-35,B,dominiquesloan,clee@yahoo.com,Steven Patel,M,41
2041,GRZ,2018-06-13,2019-12-24,559,Wednesday,GRZ_20180613_20191224_20-25_B_USD,USD,370877,361918,499999,1.024754226095414,1.3481531612906705,1.3815256494565067,20-25,B,dominiquesloan,clee@yahoo.com,Steven Patel,M,41
2042,GRZ,2018-10-17,2019-11-04,383,Wednesday,GRZ_20181017_20191104_45-60_B_USD,USD,465479,168601,499999,2.7608317862883376,1.0741601661943934,2.9655755303942444,45-60,B,dominiquesloan,clee@yahoo.com,Steven Patel,M,41
2043,KTR,2017-11-21,2019-02-17,453,Tuesday,KTR_20171121_20190217_25-30_B_EUR,EUR,302723,131916,500000,2.2948163983140786,1.651674963580567,3.790290791109494,25-30,B,elizabethrichards,ariana07@hotmail.com,April Daniels,F,29
2044,KTR,2019-04-29,2020-01-12,258,Monday,KTR_20190429_20200112_30-35_F_USD,USD,95672,4987,499999,19.18427912572689,5.226179028346852,100.26047724082615,30-35,F,elizabethrichards,ariana07@hotmail.com,April Daniels,F,29
2045,BYU,2018-04-16,2018-04-27,11,Monday,BYU_20180416_20180427_45-60_F_GBP,GBP,128533,124454,499998,1.0327751619072107,3.89003602187765,4.017532582319572,45-60,F,elizabethrichards,ariana07@hotmail.com,April Daniels,F,29
2046,BYU,2018-02-07,2018-11-13,279,Wednesday,BYU_20180207_20181113_40-55_F_EUR,EUR,639887,549782,500001,1.1638922336489737,0.7813895265882882,0.9094532014507568,40-55,F,dillonmathew,ykline@wilson.com,Peter Davis,M,72
2047,BYU,2017-12-18,2019-10-03,654,Monday,BYU_20171218_20191003_40-65_B_EUR,EUR,736730,375723,499997,1.9608328476031545,0.6786706120288301,1.3307596287690666,40-65,B,dillonmathew,ykline@wilson.com,Peter Davis,M,72
2048,GRZ,2017-12-19,2019-10-07,657,Tuesday,GRZ_20171219_20191007_35-40_B_GBP,GBP,690415,207537,500000,3.326708008692426,0.7242021103249495,2.4092089603299653,35-40,B,dillonmathew,ykline@wilson.com,Peter Davis,M,72
2049,KTR,2019-05-08,2020-12-17,589,Wednesday,KTR_20190508_20201217_25-40_M_USD,USD,728757,285566,500000,2.551973974492762,0.6860997561601466,1.7509087216265242,25-40,M,dillonmathew,ykline@wilson.com,Peter Davis,M,72
2050,AKX,2018-01-12,2018-02-10,29,Friday,AKX_20180112_20180210_25-40_M_USD,USD,314627,23134,500000,13.600198841531943,1.5891833822272088,21.613209993948303,25-40,M,dillonmathew,ykline@wilson.com,Peter Davis,M,72
2051,AKX,2018-08-13,2019-05-04,264,Monday,AKX_20180813_20190504_25-50_B_EUR,EUR,553137,253350,499995,2.1832918886915333,0.9039261521105982,1.9735346358792185,25-50,B,dillonmathew,ykline@wilson.com,Peter Davis,M,72
2052,BYU,2017-05-12,2017-10-18,159,Friday,BYU_20170512_20171018_35-55_M_EUR,EUR,924980,648278,499999,1.4268261455733497,0.5405511470518282,0.7712725096332129,35-55,M,dillonmathew,ykline@wilson.com,Peter Davis,M,72
2053,KTR,2018-02-10,2018-09-06,208,Saturday,KTR_20180210_20180906_35-40_B_GBP,GBP,964757,87507,500001,11.024912292730868,0.5182662577208561,5.71384003565429,35-40,B,cookjames,jennifer04@hotmail.com,Sarah Snyder,F,64
2054,AKX,2017-09-10,2018-02-08,151,Sunday,AKX_20170910_20180208_30-45_B_GBP,GBP,21844,21813,499997,1.001421170861413,22.88944332539828,22.921973135286297,30-45,B,cookjames,jennifer04@hotmail.com,Sarah Snyder,F,64
2055,GRZ,2017-10-06,2019-05-31,602,Friday,GRZ_20171006_20190531_20-40_M_GBP,GBP,321652,273663,499998,1.1753580133229555,1.5544688047952446,1.8270573661766478,20-40,M,reginald90,dwilson@hotmail.com,Brittany Lin,F,31
2056,GRZ,2018-03-03,2019-03-29,391,Saturday,GRZ_20180303_20190329_40-50_M_GBP,GBP,567253,273459,499998,2.0743621530101404,0.8814373833192597,1.828420348205764,40-50,M,reginald90,dwilson@hotmail.com,Brittany Lin,F,31
2057,AKX,2019-02-02,2019-10-05,245,Saturday,AKX_20190202_20191005_20-40_M_EUR,EUR,863896,126856,499996,6.810052342813899,0.5787687406817488,3.941445418427193,20-40,M,reginald90,dwilson@hotmail.com,Brittany Lin,F,31
2058,BYU,2018-05-30,2019-04-04,309,Wednesday,BYU_20180530_20190404_35-50_F_USD,USD,212234,97921,500001,2.1674002512229245,2.355894908450107,5.10616721642957,35-50,F,reginald90,dwilson@hotmail.com,Brittany Lin,F,31
2059,GRZ,2017-09-04,2018-04-14,222,Monday,GRZ_20170904_20180414_25-45_M_GBP,GBP,900230,137271,500003,6.558049405919677,0.5554169490019217,3.6424517924397724,25-45,M,ocoleman,scottmullins@todd-novak.com,David Kemp,M,54
2060,BYU,2017-12-06,2019-08-31,633,Wednesday,BYU_20171206_20190831_35-60_M_USD,USD,407855,349432,500000,1.1671941894274136,1.2259258805212636,1.4308935644131047,35-60,M,ocoleman,scottmullins@todd-novak.com,David Kemp,M,54
2061,AKX,2017-09-10,2017-09-27,17,Sunday,AKX_20170910_20170927_20-25_B_GBP,GBP,549296,123449,499998,4.449578368395046,0.910252395793889,4.050239370104253,20-25,B,ocoleman,scottmullins@todd-novak.com,David Kemp,M,54
2062,GRZ,2018-12-11,2019-01-20,40,Tuesday,GRZ_20181211_20190120_20-30_F_EUR,EUR,191370,42761,499996,4.475339678679171,2.6127188169514555,11.692804190734547,20-30,F,raguilar,bakerlauren@keith.com,Miranda Dudley,F,38
2063,GRZ,2019-04-29,2019-11-09,194,Monday,GRZ_20190429_20191109_40-45_M_GBP,GBP,100305,12787,500000,7.844294987096269,4.984796371068242,39.10221318526629,40-45,M,raguilar,bakerlauren@keith.com,Miranda Dudley,F,38
2064,AKX,2018-11-14,2019-10-08,328,Wednesday,AKX_20181114_20191008_40-60_B_GBP,GBP,571426,13777,499994,41.47680917471148,0.8749934374704686,36.291935835087465,40-60,B,raguilar,bakerlauren@keith.com,Miranda Dudley,F,38
2065,BYU,2018-09-17,2020-09-08,722,Monday,BYU_20180917_20200908_30-50_B_USD,USD,583290,18266,500003,31.93309974816599,0.8572116785818376,27.373426037446624,30-50,B,raguilar,bakerlauren@keith.com,Miranda Dudley,F,38
2066,KTR,2018-11-13,2019-05-13,181,Tuesday,KTR_20181113_20190513_20-30_B_EUR,EUR,333741,150580,500000,2.216370035861336,1.4981677408529368,3.320494089520521,20-30,B,samuel07,churchkimberly@brown.info,Brianna Norman,F,59
2067,GRZ,2017-12-19,2019-09-02,622,Tuesday,GRZ_20171219_20190902_35-45_B_GBP,GBP,664945,126449,499999,5.258602282343079,0.7519403860469663,3.954155430252513,35-45,B,samuel07,churchkimberly@brown.info,Brianna Norman,F,59
2068,AKX,2018-01-27,2019-12-21,693,Saturday,AKX_20180127_20191221_35-45_B_USD,USD,831369,247830,499999,3.3545938748335553,0.6014164588768646,2.0175079691724167,35-45,B,samuel07,churchkimberly@brown.info,Brianna Norman,F,59
2069,GRZ,2017-11-11,2018-11-14,368,Saturday,GRZ_20171111_20181114_35-45_B_USD,USD,52215,36634,500002,1.425315280886608,9.575830699990425,13.648577823879457,35-45,B,samuel07,churchkimberly@brown.info,Brianna Norman,F,59
2070,AKX,2018-01-26,2018-02-03,8,Friday,AKX_20180126_20180203_35-50_M_USD,USD,471934,255010,499998,1.8506489941570918,1.0594659422715889,1.9606995804086114,35-50,M,adam51,michellechavez@patterson.org,Michael Bush,M,41
2071,GRZ,2018-06-20,2018-12-28,191,Wednesday,GRZ_20180620_20181228_30-40_M_USD,USD,376675,341806,500000,1.1020140079460279,1.3274042609676777,1.4628180897936256,30-40,M,adam51,michellechavez@patterson.org,Michael Bush,M,41
2072,BYU,2017-10-29,2019-03-28,515,Sunday,BYU_20171029_20190328_35-45_F_GBP,GBP,397967,99183,499999,4.012451730639324,1.256383066937711,5.0411764112801585,35-45,F,adam51,michellechavez@patterson.org,Michael Bush,M,41
2073,BYU,2019-03-19,2020-10-17,578,Tuesday,BYU_20190319_20201017_25-40_B_USD,USD,894107,169102,500000,5.287382763066079,0.5592171854151684,2.9567953069744886,25-40,B,adam51,michellechavez@patterson.org,Michael Bush,M,41
2074,AKX,2019-03-12,2019-11-20,253,Tuesday,AKX_20190312_20191120_40-45_M_USD,USD,789065,481453,499999,1.6389242563656266,0.633660091373968,1.0385208940436554,40-45,M,johnblack,kaitlynbryant@gmail.com,Kristin Mitchell,F,81
2075,AKX,2018-08-15,2019-05-05,263,Wednesday,AKX_20180815_20190505_20-35_F_EUR,EUR,165205,134984,500001,1.2238857938718664,3.0265488332677584,3.704150121495881,20-35,F,johnblack,kaitlynbryant@gmail.com,Kristin Mitchell,F,81
2076,AKX,2017-08-05,2018-01-30,178,Saturday,AKX_20170805_20180130_30-45_M_USD,USD,773287,728973,500000,1.0607896314403962,0.6465904638252034,0.6858964598140124,30-45,M,johnblack,kaitlynbryant@gmail.com,Kristin Mitchell,F,81
2077,BYU,2019-01-23,2020-03-23,425,Wednesday,BYU_20190123_20200323_40-50_M_USD,USD,446583,278476,500001,1.6036678205662247,1.119614942798987,1.7954904551918298,40-50,M,johnblack,kaitlynbryant@gmail.com,Kristin Mitchell,F,81
2078,GRZ,2019-02-17,2020-03-20,397,Sunday,GRZ_20190217_20200320_20-25_B_GBP,GBP,169143,112566,500000,1.5026118010767016,2.9560785843930875,4.441838565819164,20-25,B,johnblack,kaitlynbryant@gmail.com,Kristin Mitchell,F,81
2079,BYU,2019-01-29,2020-06-11,499,Tuesday,BYU_20190129_20200611_40-50_B_EUR,EUR,217524,162185,499999,1.3412091130499122,2.29859233923613,3.082892992570213,40-50,B,nathan69,rachel54@bailey.info,Laura Fisher,F,68
2080,GRZ,2018-05-15,2019-07-28,439,Tuesday,GRZ_20180515_20190728_30-40_F_EUR,EUR,356761,74686,500000,4.776812253969954,1.401498482177144,6.694695123584072,30-40,F,nathan69,rachel54@bailey.info,Laura Fisher,F,68
2081,KTR,2019-03-06,2021-01-29,695,Wednesday,KTR_20190306_20210129_35-50_M_USD,USD,596315,511589,500003,1.1656134123290376,0.8384880474245994,0.9773529141556992,35-50,M,nathan69,rachel54@bailey.info,Laura Fisher,F,68
2082,KTR,2017-11-01,2019-02-22,478,Wednesday,KTR_20171101_20190222_35-55_M_USD,USD,556237,476402,499999,1.1675790613809345,0.8988956146390837,1.0495316980197396,35-55,M,walkerdeborah,turnergeorge@yahoo.com,Michelle Owens,F,59
2083,BYU,2018-12-18,2020-07-28,588,Tuesday,BYU_20181218_20200728_25-35_B_EUR,EUR,843676,484503,500000,1.741322551150354,0.5926445697163366,1.031985354063855,25-35,B,walkerdeborah,turnergeorge@yahoo.com,Michelle Owens,F,59
2084,GRZ,2018-07-13,2019-12-29,534,Friday,GRZ_20180713_20191229_40-45_F_USD,USD,897623,373091,500002,2.4059090141547235,0.5570289531351135,1.3401609794929388,40-45,F,walkerdeborah,turnergeorge@yahoo.com,Michelle Owens,F,59
2085,AKX,2017-06-14,2018-06-25,376,Wednesday,AKX_20170614_20180625_20-45_B_GBP,GBP,558811,434227,500000,1.2869098420872032,0.894756903496889,1.1514714653856162,20-45,B,walkerdeborah,turnergeorge@yahoo.com,Michelle Owens,F,59
2086,GRZ,2018-01-02,2018-10-14,285,Tuesday,GRZ_20180102_20181014_40-60_F_EUR,EUR,216847,66942,499999,3.2393265812195633,2.3057685833790647,7.469137462280781,40-60,F,megan19,ericmorton@gmail.com,Laura Norman,F,39
2087,AKX,2017-08-30,2018-07-13,317,Wednesday,AKX_20170830_20180713_20-25_M_GBP,GBP,203866,98900,500003,2.061334681496461,2.4526061236302277,5.055642062689586,20-25,M,megan19,ericmorton@gmail.com,Laura Norman,F,39
2088,GRZ,2018-12-02,2019-03-09,97,Sunday,GRZ_20181202_20190309_25-30_B_EUR,EUR,618082,114476,500000,5.399227785736748,0.8089541517144975,4.367727733324015,25-30,B,megan19,ericmorton@gmail.com,Laura Norman,F,39
2089,KTR,2018-12-01,2019-10-19,322,Saturday,KTR_20181201_20191019_25-40_B_EUR,EUR,828695,173695,499998,4.770977863496358,0.6033558788215205,2.878597541667866,25-40,B,megan19,ericmorton@gmail.com,Laura Norman,F,39
2090,GRZ,2017-11-13,2019-09-02,658,Monday,GRZ_20171113_20190902_35-55_M_USD,USD,304356,36104,499999,8.429980057611346,1.6428097359670912,13.848853312652338,35-55,M,ejohnson,hcastro@strickland.com,Dr. Shawn Brown,M,55
2091,AKX,2018-03-30,2019-06-12,439,Friday,AKX_20180330_20190612_20-25_F_EUR,EUR,491650,6137,500001,80.11243278474825,1.0169856605308654,81.47319537233176,20-25,F,ejohnson,hcastro@strickland.com,Dr. Shawn Brown,M,55
